IMP_ID,Date,Buyer_ID,Country,Industry,Avg_Order_Tons,Revenue_Size_USD,Team_Size,Certification,Good_Payment_History,Prompt_Response,Hiring_Growth,Funding_Event,Engagement_Spike,SalesNav_ProfileVisits,DecisionMaker_Change,Intent_Score,Preferred_Channel,Response_Probability,Tariff_News,StockMarket_Shock,War_Event,Natural_Calamity,Currency_Fluctuation
IMP_153,2022-10-06,BUY_38619,USA,Pharmaceuticals,7827.0,186806100,6722,NaN,1,0.53,1,1,0,1004,1,0.87,NaN,0.06,1,1,1,1,0.09
IMP_154,2022-04-09,BUY_31933,Australia,Machinery,1030.0,52615609,4908,NaN,1,0.08,0,Unknown,0,15511,1,0.92,LinkedIn,0.65,0,0,0,1,0.38
IMP_155,2024-07-14,BUY_54872,Germany,Electronics,3367.0,121691727,2326,ISO9001,0,0.96,0,0,1,13636,1,0.18,NaN,0.0,1,0,0,0,-0.1
IMP_156,2024-03-28,BUY_88242,Japan,Machinery,0.0,75502879,6419,NaN,0,0.09,0,1,0,308,0,0.48,Call,0.0,1,0,0,0,-0.2
IMP_157,2023-10-20,BUY_21856,Japan,Chemicals,0.0,9050262,6796,NaN,0,0.25,1,1,0,4832,1,0.41,NaN,0.0,0,1,1,0,0.44
IMP_158,2022-10-10,BUY_11890,France,IT Software,1365.0,127359739,2765,GDPR,1,0.96,1,1,0,10835,1,0.18,WhatsApp,0.68,0,0,1,1,0.07
IMP_159,2021-07-30,BUY_42540,Australia,Machinery,4066.0,10544461,3955,NaN,1,0.8,0,Unknown,0,15714,0,0.63,Email,0.0,1,1,0,1,-0.72
IMP_160,2024-05-12,BUY_16341,Australia,Engineering,60.0,82467422,5639,NaN,0,0.24,1,0,0,17889,1,0.59,Call,0.0,1,0,0,1,0.58
IMP_161,2022-11-28,BUY_72941,USA,Medical Devices,0.0,65612452,2183,ISO9001,0,0.83,0,1,1,6658,0,0.22,Email,0.0,0,1,1,0,-0.02
IMP_162,2022-01-19,BUY_36045,Australia,Textiles,0.0,33889768,1351,ISO9001,0,0.05,0,Unknown,0,7104,1,0.21,WhatsApp,0.0,1,0,1,1,0.66
IMP_163,2022-04-03,BUY_25599,USA,Chemicals,3497.0,65713281,4027,RoHS,1,0.21,1,0,1,11438,1,0.43,Email,0.0,0,0,1,0,0.21
IMP_164,2021-02-23,BUY_97508,Italy,Machinery,0.0,155038215,5367,NaN,1,0.48,1,1,1,17033,0,0.66,LinkedIn,0.0,0,1,0,0,0.38
IMP_165,2024-06-12,BUY_92768,UK,Chemicals,4292.0,126973546,3378,NaN,1,0.97,0,0,1,7198,0,0.57,LinkedIn,0.0,0,1,1,0,-0.4
IMP_166,2024-10-14,BUY_65499,Singapore,Electronics,6278.0,93191869,358,ISO9001,0,0.53,1,Unknown,0,10758,0,0.7,LinkedIn,0.0,1,0,1,1,-0.63
IMP_167,2023-02-14,BUY_99666,Japan,Machinery,7148.0,13512053,3884,NaN,0,0.54,1,1,0,16114,0,0.5,Email,0.0,0,0,0,1,-0.63
IMP_168,2024-03-26,BUY_30618,Canada,Auto Parts,0.0,168938053,5624,NaN,0,0.14,0,Unknown,0,14882,0,0.7,Email,0.0,1,0,0,0,0.97
IMP_169,2022-01-14,BUY_39912,Japan,Chemicals,1552.0,95627679,2612,NaN,0,0.45,0,0,1,16516,1,0.65,WhatsApp,1.0,0,0,1,1,0.87
IMP_170,2024-10-03,BUY_40258,UK,Textiles,5543.0,54398821,6161,NaN,0,0.38,1,0,1,11993,0,0.27,Call,0.0,0,0,1,0,-0.21
IMP_171,2023-02-03,BUY_10284,Germany,IT Software,2146.0,100084493,3533,NaN,0,0.28,1,0,0,5200,1,0.89,NaN,0.41,1,1,0,0,0.98
IMP_172,2021-09-28,BUY_81329,France,Medical Devices,0.0,166160367,6119,ISO9001,1,0.11,1,1,1,6919,1,0.59,Email,0.0,1,1,0,1,0.86
IMP_173,2024-03-04,BUY_76358,Netherlands,Engineering,6906.0,50736495,546,NaN,1,0.82,1,1,1,826,1,0.57,Call,0.0,0,0,1,0,0.34
IMP_174,2023-10-24,BUY_85626,Japan,Textiles,0.0,84866355,6889,NaN,0,0.17,0,Unknown,1,6743,1,0.28,Email,0.0,1,1,1,0,0.15
IMP_175,2022-10-30,BUY_60709,UK,Auto Parts,4928.0,89149315,6727,NaN,0,0.09,0,0,1,2744,1,0.75,Email,0.0,1,1,0,0,-0.21
IMP_176,2023-05-02,BUY_50419,UAE,Medical Devices,7007.0,55730139,5221,NaN,0,0.53,1,0,1,7970,0,0.87,Call,0.94,0,0,0,1,-0.15
IMP_177,2021-05-26,BUY_95409,Japan,Engineering,0.0,171125427,6443,ISO9001,1,0.41,1,0,0,11514,1,0.57,NaN,0.0,0,0,1,0,-0.62
IMP_178,2021-05-24,BUY_37285,France,Chemicals,0.0,169672769,5688,RoHS,1,0.64,0,1,1,5796,0,0.17,LinkedIn,0.0,0,1,0,1,0.53
IMP_179,2024-07-06,BUY_84948,Australia,Pharmaceuticals,0.0,81232683,2278,FDA,1,0.95,1,0,0,16314,0,0.87,NaN,0.0,0,1,1,0,0.58
IMP_180,2023-05-31,BUY_47643,UAE,Electronics,0.0,4291525,1976,ISO9001,0,0.23,0,0,1,9389,1,0.45,NaN,0.0,1,1,1,1,-0.93
IMP_181,2021-10-31,BUY_12258,UK,Electronics,0.0,11035760,203,ISO9001,0,0.44,0,Unknown,1,13760,0,0.12,Call,0.75,1,1,0,1,-0.87
IMP_182,2022-03-17,BUY_85819,Italy,Chemicals,0.0,183581092,4027,NaN,0,0.69,1,0,0,6656,1,0.13,WhatsApp,0.0,1,1,0,0,-0.22
IMP_183,2022-09-03,BUY_51551,Canada,Solar,3504.0,159262236,4547,TUV,0,0.97,0,Unknown,0,9690,1,0.93,Call,0.78,0,0,0,1,-0.03
IMP_184,2023-03-11,BUY_55144,UAE,Solar,5356.0,178666398,3748,TUV,1,0.97,0,Unknown,1,17070,0,0.53,Email,0.0,1,0,1,1,-0.07
IMP_185,2023-04-11,BUY_81567,Italy,Pharmaceuticals,3827.0,154403164,3044,EU-GMP,0,0.31,0,Unknown,0,15151,1,0.74,LinkedIn,0.56,1,0,0,0,0.48
IMP_186,2023-02-08,BUY_50025,Netherlands,Machinery,0.0,136580405,6864,NaN,0,0.71,0,1,1,16202,0,0.28,LinkedIn,0.3,1,0,1,1,-0.13
IMP_187,2023-03-27,BUY_17862,Germany,Auto Parts,0.0,144360445,4542,ISO9001,0,0.5,0,1,1,11817,1,0.99,LinkedIn,0.0,0,1,0,1,0.17
IMP_188,2022-03-24,BUY_86652,Australia,Machinery,0.0,75373223,619,NaN,0,0.73,0,Unknown,1,11275,1,0.36,NaN,0.0,1,0,0,0,0.56
IMP_189,2024-10-15,BUY_71977,Canada,Electronics,0.0,39846296,1960,NaN,0,0.6,1,1,0,18420,0,0.58,LinkedIn,0.07,0,0,0,0,-0.95
IMP_190,2024-02-25,BUY_10319,Australia,Medical Devices,1028.0,156711335,660,ISO9001,0,0.05,0,1,1,7751,0,0.5,NaN,0.78,1,0,0,0,0.38
IMP_191,2023-06-16,BUY_33187,Canada,IT Software,0.0,54673813,2354,SOC2,1,0.32,1,0,0,7950,0,0.06,NaN,0.44,1,1,0,0,0.36
IMP_192,2024-04-08,BUY_48756,UAE,Electronics,4263.0,34742967,5290,NaN,0,0.13,0,0,0,18263,1,0.75,Email,0.0,0,1,0,1,-0.14
IMP_193,2024-03-07,BUY_48049,Singapore,Electronics,5174.0,185894460,860,NaN,0,0.07,0,0,1,5846,0,0.64,WhatsApp,0.11,1,0,1,1,-0.07
IMP_194,2022-12-18,BUY_21985,Netherlands,Solar,3430.0,106561866,5593,NaN,0,0.1,0,0,1,2813,0,0.17,NaN,0.0,1,1,1,0,0.37
IMP_195,2022-04-29,BUY_67076,Canada,Textiles,7721.0,61021290,3087,NaN,1,0.18,1,Unknown,0,8822,1,0.96,NaN,0.0,0,0,0,0,-0.69
IMP_196,2023-03-31,BUY_14198,France,IT Software,2660.0,104676342,4368,NaN,0,0.15,0,Unknown,0,195,1,0.82,NaN,0.44,0,1,1,0,-0.09
IMP_197,2023-09-29,BUY_28544,Singapore,Engineering,5982.0,44897392,4467,ISO9001,1,0.78,1,0,0,8514,1,0.65,NaN,0.27,0,0,1,1,-0.91
IMP_198,2022-07-07,BUY_89377,USA,Medical Devices,0.0,16909787,679,NaN,0,0.35,1,1,1,15056,1,0.3,NaN,0.0,1,0,1,0,-0.97
IMP_199,2022-12-20,BUY_72242,USA,IT Software,0.0,41166727,210,ISO27001,1,0.31,1,Unknown,1,14251,1,0.93,LinkedIn,0.0,1,0,1,1,0.9
IMP_200,2023-01-04,BUY_18416,UAE,Textiles,227.0,20381136,3408,NaN,0,0.8,1,0,0,16276,1,0.51,NaN,0.0,0,1,1,1,0.59
IMP_201,2023-07-18,BUY_29556,France,Electronics,0.0,23462848,5577,ISO9001,0,0.52,0,0,0,1711,0,0.62,WhatsApp,0.0,1,1,0,0,0.1
IMP_202,2022-12-06,BUY_63025,Netherlands,Textiles,0.0,46025672,2396,ISO9001,0,0.43,0,1,0,7180,0,0.98,WhatsApp,0.0,0,1,0,1,0.16
IMP_203,2023-10-12,BUY_15399,Australia,Chemicals,2179.0,153848388,193,NaN,1,0.83,1,1,0,18475,1,0.84,LinkedIn,0.0,0,0,1,0,0.22
IMP_204,2023-05-15,BUY_17833,Canada,Engineering,175.0,123182261,1306,ISO9001,1,0.06,0,0,0,9411,1,0.95,NaN,0.2,1,0,1,0,0.35
IMP_205,2024-12-14,BUY_19241,Canada,Machinery,4378.0,30665632,1377,ISO9001,1,0.43,1,Unknown,1,9325,1,0.28,WhatsApp,0.21,0,0,1,0,0.79
IMP_206,2023-11-16,BUY_73073,Singapore,Engineering,0.0,99473846,2672,ISO9001,1,0.62,1,Unknown,1,12312,1,0.21,Email,0.0,1,0,1,1,0.14
IMP_207,2021-02-27,BUY_92195,France,Machinery,4370.0,122170858,3453,ISO9001,0,0.91,1,0,0,18442,0,0.68,NaN,0.07,1,0,0,0,0.35
IMP_208,2022-04-13,BUY_81298,Germany,Chemicals,0.0,170255823,5592,NaN,0,0.69,1,Unknown,1,17316,0,0.34,Email,0.0,1,0,0,1,-0.74
IMP_209,2022-11-16,BUY_53514,Italy,Medical Devices,0.0,65350629,1942,ISO9001,1,0.49,1,Unknown,0,10172,0,0.96,Call,0.83,1,1,0,1,-0.92
IMP_210,2023-07-09,BUY_33830,UK,IT Software,1503.0,135638447,3989,GDPR,1,0.5,1,0,1,6250,0,0.88,Call,0.0,0,0,1,0,-0.19
IMP_211,2021-12-20,BUY_68418,France,Pharmaceuticals,7075.0,55817045,1067,FDA,1,0.54,0,0,0,15672,0,0.5,Call,0.0,1,1,0,0,-0.57
IMP_212,2024-12-12,NaN,UK,Auto Parts,4580.0,191470543,3363,NaN,1,0.32,1,Unknown,1,13981,1,0.21,NaN,0.0,0,0,1,1,-0.89
IMP_213,2023-04-17,BUY_58428,Germany,Pharmaceuticals,3977.0,176800993,4259,EU-GMP,0,0.54,0,Unknown,0,13975,0,0.34,LinkedIn,0.0,0,1,0,1,-0.19
IMP_214,2023-08-16,BUY_14766,Singapore,Machinery,0.0,97235061,2929,ISO9001,0,0.34,0,0,1,14996,1,0.55,Email,0.0,1,1,1,1,0.28
IMP_215,2023-10-21,BUY_53746,Italy,Solar,0.0,110276130,1326,NaN,0,0.29,1,1,0,5718,1,0.43,NaN,0.66,1,0,1,0,0.65
IMP_216,2023-10-09,BUY_48999,Singapore,Pharmaceuticals,0.0,38805628,573,NaN,1,0.03,1,1,0,8876,1,0.97,NaN,0.0,0,1,0,1,0.6
IMP_217,2023-06-27,BUY_96452,France,Chemicals,7096.0,195570564,1518,ISO14001,0,0.56,1,1,0,175,0,0.02,WhatsApp,0.0,1,0,1,1,0.07
IMP_218,2023-07-26,BUY_67604,Australia,Electronics,0.0,20959158,4031,NaN,0,0.72,1,0,0,4190,1,0.16,LinkedIn,0.0,1,0,1,1,0.95
IMP_219,2023-03-05,BUY_38078,Singapore,Medical Devices,6302.0,121671424,6261,ISO9001,1,0.55,1,1,0,18841,0,0.87,Call,0.0,1,0,1,1,0.05
IMP_220,2024-03-04,BUY_67170,Italy,Auto Parts,0.0,109293887,3041,ISO9001,0,0.92,0,0,1,12694,0,0.85,WhatsApp,0.0,1,1,1,1,0.03
IMP_221,2021-09-25,BUY_50281,Netherlands,Solar,4149.0,174123778,2158,NaN,1,0.67,0,Unknown,0,4438,0,0.85,Call,0.0,0,1,0,0,-0.38
IMP_222,2021-02-03,NaN,UAE,Machinery,0.0,85958677,3141,ISO9001,0,0.78,1,1,0,17538,0,0.5,Call,0.0,1,0,0,1,0.71
IMP_223,2024-05-24,BUY_56323,Germany,Pharmaceuticals,3656.0,190163993,4777,WHO-GMP,0,0.85,0,1,1,9562,1,0.08,Call,0.0,1,1,1,1,-0.67
IMP_224,2023-09-06,BUY_76192,Singapore,IT Software,0.0,76949988,4299,NaN,1,0.75,1,1,0,7898,1,0.96,WhatsApp,0.78,0,1,1,1,0.98
IMP_225,2022-05-20,BUY_21005,France,Engineering,3322.0,74398305,5105,ISO14001,1,0.18,0,1,1,18157,1,0.01,WhatsApp,0.0,0,1,0,0,0.19
IMP_226,2021-10-16,BUY_40060,UK,Engineering,4487.0,30449066,2327,NaN,1,0.49,1,1,1,11690,1,0.72,NaN,0.67,1,1,0,1,-0.71
IMP_227,2023-06-12,BUY_10085,France,Solar,7259.0,5296442,3236,TUV,1,0.02,1,1,0,19518,0,0.63,LinkedIn,0.0,1,1,0,0,0.14
IMP_228,2022-11-14,BUY_79539,Japan,Textiles,0.0,104562997,6046,ISO9001,1,0.87,1,1,1,5588,1,0.11,WhatsApp,0.0,0,1,0,0,0.12
IMP_229,2024-05-21,BUY_51174,Singapore,Textiles,0.0,199537153,4296,ISO9001,0,0.47,1,Unknown,0,4017,1,0.7,LinkedIn,0.0,1,0,1,0,0.64
IMP_230,2024-09-23,BUY_86953,UAE,Textiles,0.0,158266781,5442,NaN,1,0.36,0,0,1,13931,1,0.63,NaN,0.0,0,1,1,0,0.22
IMP_231,2022-10-07,BUY_59975,UK,Textiles,0.0,157845726,4686,NaN,1,0.43,1,0,1,2438,1,0.45,WhatsApp,0.0,0,0,1,1,-0.29
IMP_232,2024-12-01,BUY_66887,Germany,Pharmaceuticals,0.0,75152382,2039,FDA,1,0.73,0,0,1,19171,0,0.48,LinkedIn,0.0,0,1,1,1,0.09
IMP_233,2023-08-23,BUY_46680,UAE,Chemicals,465.0,15223503,2733,ISO14001,0,0.48,1,Unknown,0,7012,0,0.46,NaN,0.0,0,0,1,1,0.58
IMP_234,2021-05-18,BUY_50511,Germany,IT Software,0.0,16904165,3501,ISO27001,0,0.58,0,0,0,12943,1,0.58,Email,0.0,1,1,0,0,-0.38
IMP_235,2021-03-22,BUY_93211,UAE,Textiles,581.0,57126237,3719,ISO9001,0,0.48,0,Unknown,0,15678,0,0.93,LinkedIn,0.0,1,1,0,1,0.1
IMP_236,2021-07-21,BUY_25929,Singapore,Pharmaceuticals,0.0,175725860,2002,WHO-GMP,1,0.05,1,0,1,201,1,0.06,WhatsApp,0.0,1,1,1,0,0.38
IMP_237,2022-11-25,BUY_18937,Japan,Machinery,110.0,46660815,317,NaN,1,0.94,1,1,1,3239,1,0.12,WhatsApp,0.0,1,0,1,1,0.03
IMP_238,2024-04-21,BUY_32081,UAE,Engineering,6160.0,125824799,2529,CE,0,0.71,1,1,0,19141,0,0.0,NaN,0.0,0,0,1,0,-0.73
IMP_239,2021-12-05,BUY_25929,UAE,Machinery,0.0,46277960,4889,ISO9001,1,0.71,1,1,1,11016,1,0.86,WhatsApp,0.0,1,1,1,1,-0.45
IMP_240,2021-10-24,NaN,Netherlands,Pharmaceuticals,5088.0,46956824,6607,WHO-GMP,1,0.11,0,0,0,15578,1,0.93,Call,0.94,1,1,0,1,0.68
IMP_241,2022-10-10,NaN,UK,Textiles,0.0,26633539,689,NaN,0,0.34,1,Unknown,1,6151,1,0.47,LinkedIn,0.0,0,1,1,1,0.34
IMP_242,2021-06-13,BUY_13186,Italy,Electronics,0.0,30601631,2503,ISO9001,0,0.14,1,0,0,1888,1,0.92,WhatsApp,0.0,1,0,1,1,-0.74
IMP_243,2022-06-26,BUY_30506,Germany,Engineering,0.0,36309038,835,CE,1,0.08,1,1,0,697,1,0.75,Email,0.0,1,0,1,1,-0.26
IMP_244,2022-03-31,BUY_73071,Italy,Textiles,0.0,176812147,1906,NaN,0,0.03,1,1,1,3835,0,0.3,Email,0.0,0,0,0,1,-0.83
IMP_245,2022-08-25,BUY_92120,Italy,IT Software,4058.0,26064453,2671,SOC2,0,0.73,0,1,1,12877,1,0.17,WhatsApp,0.0,1,1,0,1,0.13
IMP_246,2024-02-07,BUY_90732,France,Chemicals,6289.0,103914213,6392,ISO14001,1,0.73,1,1,1,11632,1,0.54,LinkedIn,0.0,0,0,0,0,0.02
IMP_247,2024-01-27,BUY_95319,UK,Engineering,0.0,105032046,5030,NaN,1,0.43,1,0,0,8476,1,0.21,LinkedIn,0.39,1,0,1,1,0.04
IMP_248,2021-08-20,BUY_85432,Canada,Engineering,0.0,167358879,2560,ISO9001,0,0.99,0,Unknown,1,17420,1,0.7,NaN,0.0,1,1,0,1,0.81
IMP_249,2024-01-24,BUY_96186,UK,Chemicals,0.0,88499571,954,REACH,0,0.04,1,1,0,6492,0,0.59,WhatsApp,0.0,0,1,0,1,0.71
IMP_250,2022-04-22,NaN,Italy,Medical Devices,0.0,11589202,859,NaN,0,0.71,1,0,0,11468,0,0.38,Email,0.0,0,1,0,1,0.4
IMP_251,2025-01-20,BUY_87361,UK,Electronics,0.0,78598124,6074,ISO9001,1,0.29,0,0,1,13709,0,0.92,NaN,0.0,1,0,0,0,0.28
IMP_252,2023-08-22,BUY_48370,USA,Electronics,5449.0,82537433,2250,ISO9001,1,0.3,0,Unknown,1,11061,0,0.45,NaN,0.0,1,1,0,1,-0.82
IMP_253,2023-05-28,BUY_32169,France,Chemicals,5336.0,145220303,5405,ISO14001,1,0.12,0,Unknown,0,5911,0,0.42,WhatsApp,0.0,0,1,1,1,-0.3
IMP_254,2022-01-13,BUY_13562,France,Medical Devices,0.0,92851880,2881,ISO9001,0,0.49,0,0,1,9501,0,0.58,NaN,0.0,0,1,0,0,0.25
IMP_255,2021-07-15,BUY_68720,UK,Engineering,0.0,107075377,4230,ISO14001,1,0.27,1,0,1,10949,1,0.21,WhatsApp,0.0,1,1,0,1,0.27
IMP_256,2024-04-29,BUY_62992,UK,Textiles,2043.0,178067233,6982,NaN,1,0.43,0,0,1,5674,1,0.22,WhatsApp,0.0,1,1,0,0,-0.04
IMP_257,2023-11-15,BUY_72550,USA,Solar,0.0,169919836,1900,TUV,1,0.98,0,1,1,6938,0,0.93,LinkedIn,0.0,1,0,0,1,0.06
IMP_258,2022-03-07,BUY_21805,Italy,Auto Parts,0.0,7246021,4627,NaN,1,0.07,1,1,1,252,0,0.32,NaN,0.0,1,1,0,0,-0.27
IMP_259,2022-07-05,BUY_40352,Japan,Pharmaceuticals,2502.0,144929835,6986,NaN,0,0.36,1,0,0,14640,0,0.21,LinkedIn,0.29,1,0,1,0,-0.49
IMP_260,2024-08-15,BUY_43659,Netherlands,Machinery,0.0,52562081,2704,ISO9001,0,0.4,0,Unknown,1,5300,0,0.11,LinkedIn,0.0,1,0,1,0,-0.04
IMP_261,2022-12-16,NaN,Netherlands,Electronics,0.0,44578069,2579,ISO9001,0,0.26,0,0,0,14401,1,0.31,LinkedIn,0.85,0,1,1,1,-0.25
IMP_262,2024-08-22,BUY_64730,Canada,Electronics,4857.0,16982069,4682,NaN,1,0.39,0,1,1,14817,0,0.6,NaN,0.0,0,0,1,0,-0.2
IMP_263,2023-07-16,BUY_86006,UK,IT Software,7123.0,4704389,6933,ISO27001,1,0.43,0,0,0,7695,1,0.38,Email,0.0,1,0,0,0,0.85
IMP_264,2022-06-22,BUY_58909,France,Engineering,0.0,183166136,4523,NaN,0,0.36,0,Unknown,1,16578,0,0.13,NaN,0.77,0,1,1,0,-0.91
IMP_265,2023-03-03,BUY_95478,Singapore,IT Software,0.0,100761450,2656,ISO27001,0,0.33,1,0,0,2165,0,0.84,LinkedIn,0.0,1,1,0,1,0.92
IMP_266,2024-11-06,BUY_36475,UK,Machinery,4000.0,141726442,509,ISO9001,1,0.29,1,0,0,1910,0,0.01,Email,0.48,1,0,1,0,-0.23
IMP_267,2023-03-08,BUY_58963,Japan,Solar,0.0,164484812,2011,IEC,1,0.33,0,1,1,1564,1,1.0,Call,0.0,0,0,0,0,0.32
IMP_268,2021-08-18,BUY_51919,UAE,Auto Parts,3191.0,178089441,889,NaN,1,0.65,0,0,0,8617,1,0.75,WhatsApp,0.77,1,0,0,1,0.66
IMP_269,2023-01-24,BUY_67135,Netherlands,Machinery,0.0,102921706,1298,ISO9001,1,0.12,0,0,0,5229,0,0.91,NaN,0.0,1,1,1,0,-0.8
IMP_270,2022-05-02,BUY_12271,UAE,IT Software,272.0,140867472,1851,ISO27001,1,0.78,0,1,1,11152,1,0.5,NaN,0.0,1,1,1,1,-0.78
IMP_271,2023-04-18,BUY_71366,UAE,Electronics,0.0,102730637,3209,ISO9001,0,0.19,1,1,0,1026,1,0.09,LinkedIn,0.0,1,1,1,1,-0.39
IMP_272,2022-11-19,BUY_50225,Canada,Machinery,5295.0,190700037,5837,ISO9001,0,0.44,0,0,1,3830,1,0.36,Email,0.0,1,1,0,0,0.18
IMP_273,2023-06-15,BUY_38242,USA,Auto Parts,0.0,29956872,4518,ISO9001,1,0.32,1,0,0,4024,1,0.27,NaN,0.0,1,0,1,0,0.56
IMP_274,2024-05-04,BUY_57667,Netherlands,Auto Parts,3301.0,19217457,3621,ISO9001,0,0.3,0,Unknown,0,10990,1,0.78,LinkedIn,0.0,1,1,1,0,0.35
IMP_275,2023-12-12,BUY_58508,Japan,Machinery,1618.0,78166572,6969,NaN,0,0.02,1,1,1,12652,1,0.44,Email,0.0,0,0,1,1,0.52
IMP_276,2021-07-30,BUY_67159,UAE,IT Software,0.0,156524047,5661,SOC2,1,0.75,0,0,0,5271,0,0.36,LinkedIn,0.0,1,0,0,1,0.52
IMP_277,2022-11-06,BUY_49549,Italy,Medical Devices,1185.0,194849705,6965,ISO9001,0,0.59,1,0,1,19210,1,0.36,NaN,0.0,0,1,1,0,0.51
IMP_278,2024-03-20,BUY_29720,UK,Auto Parts,5415.0,53714705,3733,ISO9001,1,0.17,0,Unknown,0,11102,1,0.72,Call,0.0,1,0,1,1,0.04
IMP_279,2022-02-28,BUY_85029,UAE,Solar,0.0,101907230,2399,NaN,0,0.93,1,0,0,16869,1,0.01,Email,0.0,0,1,0,0,-0.84
IMP_280,2022-08-10,BUY_86930,France,Machinery,1505.0,27978386,1512,NaN,0,0.39,0,1,0,3204,0,0.41,NaN,0.0,1,1,1,0,-0.9
IMP_281,2023-04-11,BUY_43470,Canada,Machinery,7061.0,30682192,5012,ISO9001,1,0.01,0,1,0,2838,1,0.26,WhatsApp,0.0,1,1,1,1,-0.23
IMP_282,2021-08-28,BUY_70698,UK,Pharmaceuticals,1115.0,35295657,4721,NaN,1,0.17,1,Unknown,1,7879,1,0.55,NaN,0.0,1,1,1,1,0.9
IMP_283,2024-12-17,BUY_53203,USA,Pharmaceuticals,0.0,39230777,6154,NaN,0,0.47,1,1,1,4783,0,0.82,WhatsApp,0.0,0,1,0,1,-0.52
IMP_284,2023-05-22,BUY_23438,Japan,Textiles,7241.0,29109294,3868,NaN,0,0.97,1,1,0,726,1,0.75,Call,0.0,0,1,1,0,-0.92
IMP_285,2021-02-03,BUY_87729,UK,Solar,0.0,132301061,2663,IEC,0,0.49,1,0,0,19430,1,0.96,Call,0.0,1,1,0,1,0.77
IMP_286,2022-09-26,BUY_19587,France,Engineering,5372.0,20930290,4617,NaN,1,0.59,0,0,0,343,0,0.1,Email,0.72,1,1,0,1,-0.62
IMP_287,2021-02-27,BUY_75685,UK,Medical Devices,5979.0,20152510,5331,ISO9001,0,0.34,1,1,0,5005,0,0.31,NaN,0.7,1,1,0,1,-0.98
IMP_288,2022-01-11,BUY_95520,Italy,Machinery,2354.0,194565161,3983,NaN,1,0.77,0,1,0,10641,0,0.99,WhatsApp,0.0,1,1,1,0,0.63
IMP_289,2021-05-27,BUY_99345,France,Machinery,3621.0,30863969,895,ISO9001,1,0.77,1,0,1,18025,0,0.17,LinkedIn,0.0,1,1,0,1,0.08
IMP_290,2021-04-11,BUY_39596,USA,Engineering,6910.0,149881461,3349,NaN,0,0.29,1,1,0,16801,0,0.16,Call,0.0,0,1,0,0,-0.77
IMP_291,2024-12-10,BUY_44876,Netherlands,Pharmaceuticals,5490.0,133248973,205,NaN,0,0.2,0,1,0,13587,1,0.3,Call,0.0,1,0,0,1,-0.6
IMP_292,2022-11-15,BUY_95795,Canada,Pharmaceuticals,0.0,156245390,394,WHO-GMP,0,0.37,1,Unknown,0,10832,1,0.45,LinkedIn,0.0,0,0,0,0,-0.63
IMP_293,2024-01-04,BUY_60452,USA,Engineering,0.0,130513980,5320,NaN,0,0.3,0,0,1,18383,1,0.31,WhatsApp,0.0,0,0,1,0,0.6
IMP_294,2021-11-05,BUY_98595,Singapore,Machinery,1139.0,167328020,3105,ISO9001,1,0.01,1,1,1,12871,1,0.59,LinkedIn,0.0,1,1,1,0,-0.83
IMP_295,2021-11-16,BUY_46820,Netherlands,Machinery,0.0,143082518,3790,ISO9001,1,0.64,0,Unknown,0,1928,0,0.9,LinkedIn,0.9,1,0,1,1,0.45
IMP_296,2022-06-18,BUY_90345,Australia,Solar,6010.0,30394059,6045,TUV,1,0.08,0,0,1,10389,0,0.17,LinkedIn,0.0,1,0,1,0,0.29
IMP_297,2024-07-24,BUY_18600,Germany,Electronics,4251.0,174478147,5250,NaN,0,0.29,0,0,1,14197,0,0.65,Email,0.0,1,1,0,0,0.57
IMP_298,2024-10-27,BUY_29672,Canada,Machinery,0.0,35789283,3048,ISO9001,1,0.29,0,1,1,17824,0,0.87,WhatsApp,0.0,1,1,0,1,-0.48
IMP_299,2021-09-26,BUY_38602,UAE,Machinery,7300.0,9877950,1312,NaN,1,0.29,1,0,0,3409,0,0.5,WhatsApp,0.75,1,0,1,0,0.87
IMP_300,2025-01-08,BUY_21147,Canada,Textiles,144.0,42155449,3954,ISO9001,1,0.37,0,1,0,2884,0,0.6,LinkedIn,0.0,1,0,0,1,0.62
IMP_301,2025-01-16,BUY_18827,Canada,Chemicals,0.0,68186969,4531,NaN,1,0.72,1,Unknown,0,5204,1,0.87,Email,0.88,0,0,1,1,0.89
IMP_302,2022-06-01,BUY_72163,Netherlands,Auto Parts,3169.0,79056703,1153,NaN,0,0.09,1,1,1,17174,1,0.73,LinkedIn,0.0,0,1,1,0,0.2
IMP_303,2023-04-01,BUY_35180,USA,Pharmaceuticals,0.0,49168497,3094,WHO-GMP,0,0.46,0,0,1,2293,1,0.63,Email,0.92,0,1,1,1,0.2
IMP_304,2024-11-07,BUY_39013,USA,Auto Parts,2474.0,37824286,690,NaN,0,0.5,1,0,1,6028,1,0.33,Call,0.36,1,1,1,0,0.82
IMP_305,2021-07-07,BUY_22530,Singapore,Engineering,6687.0,41869882,5260,CE,1,0.27,0,Unknown,0,19730,1,0.14,NaN,0.0,0,1,1,0,-0.42
IMP_306,2022-11-30,BUY_45615,UAE,Auto Parts,4078.0,69023992,5589,ISO9001,0,0.23,0,1,1,3617,1,0.67,LinkedIn,0.67,1,0,0,0,-0.84
IMP_307,2025-01-13,BUY_99804,USA,Engineering,228.0,7254136,1494,CE,0,0.12,1,Unknown,1,6845,1,0.51,Call,0.0,0,1,0,1,0.7
