NEWS_ID,Date,Region,Event_Type,Impact_Level,Affected_Industry,Tariff_Change,StockMarket_Shock,War_Flag,Natural_Calamity_Flag,Currency_Shift
NEWS_270,2022-04-14,Global,Supply Chain Shock,Low,Electronics,-0.61,-0.13,0,0,-0.68
NEWS_271,2024-09-03,North America,Supply Chain Shock,Medium,Chemicals,-0.22,-0.2,1,1,0.27
NEWS_272,2021-09-17,North America,Natural Calamity,Low,Electronics,-0.66,0.95,1,1,0.32
NEWS_273,2024-02-14,Middle East,Tariff Update,Low,Chemicals,-0.27,-0.72,1,0,-0.12
NEWS_274,2021-04-27,Global,War Alert,Medium,Pharmaceuticals,0.55,-0.72,0,0,0.37
NEWS_275,2022-05-31,Europe,Tariff Update,Low,Textiles,0.92,-0.39,0,0,-0.27
NEWS_276,2021-09-29,Europe,War Alert,Medium,Engineering,0.41,-0.59,0,1,0.69
NEWS_277,2024-10-13,North America,Tariff Update,High,Chemicals,0.1,-0.82,0,1,-0.66
NEWS_278,2022-05-03,Global,War Alert,Medium,Electronics,0.4,-0.85,0,1,-0.12
NEWS_279,2024-06-11,Asia,Stock Crash,High,Chemicals,0.84,-0.66,1,0,-0.05
NEWS_280,2022-03-29,Global,Stock Crash,Low,Machinery,0.29,-0.12,0,0,-0.45
NEWS_281,2022-12-27,Asia,Supply Chain Shock,Medium,Textiles,0.43,-0.84,1,0,-0.84
NEWS_282,2024-02-18,Asia,Trade Agreement,High,Machinery,-0.63,-0.85,1,1,-0.2
NEWS_283,2022-08-26,Global,Stock Crash,High,Solar,-0.37,0.34,1,0,-0.17
NEWS_284,2022-11-25,Global,Trade Agreement,High,Chemicals,0.54,0.83,1,0,0.36
NEWS_285,2024-03-28,Global,Supply Chain Shock,High,Textiles,0.95,-0.14,0,1,0.83
NEWS_286,2024-03-26,Europe,Supply Chain Shock,Medium,Auto Parts,0.96,-0.56,0,0,0.28
NEWS_287,2024-10-21,Asia,Tariff Update,High,Auto Parts,0.41,0.35,1,1,0.83
NEWS_288,2022-02-19,Asia,Supply Chain Shock,Low,Pharmaceuticals,-0.88,0.05,0,0,0.78
NEWS_289,2021-01-03,Global,Natural Calamity,Medium,Pharmaceuticals,-0.26,-0.48,1,1,-0.33
NEWS_290,2022-03-15,Global,Natural Calamity,High,Textiles,-0.74,0.95,1,1,-1.0
NEWS_291,2021-08-16,Global,Stock Crash,Low,Electronics,-0.95,-0.29,1,1,-1.0
NEWS_292,2021-06-18,Middle East,Supply Chain Shock,Medium,Medical Devices,0.77,-0.33,1,1,0.67
NEWS_293,2021-01-02,Middle East,War Alert,Low,IT Software,0.4,0.26,1,0,0.6
NEWS_294,2022-04-09,Middle East,Stock Crash,High,Chemicals,-0.5,-0.88,0,1,0.21
NEWS_295,2021-12-24,North America,Supply Chain Shock,Medium,IT Software,-0.18,0.49,0,0,0.79
NEWS_296,2021-09-24,Europe,Supply Chain Shock,High,Medical Devices,-0.67,-0.81,0,0,0.1
NEWS_297,2024-11-30,Global,Stock Crash,Medium,Chemicals,0.33,0.58,0,1,0.31
NEWS_298,2022-09-29,Europe,Supply Chain Shock,Low,Pharmaceuticals,0.11,-0.43,0,1,-0.81
NEWS_299,2024-02-24,Asia,Supply Chain Shock,Medium,Pharmaceuticals,0.52,-0.29,0,0,-0.28
NEWS_300,2023-05-10,Asia,Trade Agreement,Medium,Pharmaceuticals,-0.58,-0.57,1,0,-0.97
NEWS_301,2021-03-30,Global,Supply Chain Shock,Medium,IT Software,0.18,0.2,1,0,0.58
NEWS_302,2022-07-02,Middle East,War Alert,Medium,Textiles,0.17,-0.59,1,0,-0.23
NEWS_303,2022-02-05,Asia,Supply Chain Shock,Medium,Chemicals,-0.61,0.54,1,1,-0.25
NEWS_304,2022-12-03,Asia,War Alert,Low,Medical Devices,0.22,0.75,0,1,0.0
NEWS_305,2023-05-13,Middle East,Natural Calamity,Low,Electronics,0.8,0.9,0,1,0.68
NEWS_306,2023-09-21,Asia,Natural Calamity,Low,Engineering,0.2,-0.37,0,0,-0.37
NEWS_307,2021-04-05,Middle East,Stock Crash,High,Pharmaceuticals,0.85,-0.33,0,1,-0.73
NEWS_308,2023-04-13,Europe,Supply Chain Shock,Low,Chemicals,0.25,0.63,1,0,0.63
NEWS_309,2023-10-29,Asia,Supply Chain Shock,High,Electronics,-0.29,-0.21,1,1,-0.18
NEWS_310,2021-01-21,North America,Trade Agreement,High,Medical Devices,0.58,-0.44,0,0,-0.79
NEWS_311,2022-12-21,Europe,Trade Agreement,High,Auto Parts,0.27,0.74,1,0,-0.88
NEWS_312,2021-09-16,Asia,Trade Agreement,High,Textiles,-0.78,0.66,1,0,-0.62
NEWS_313,2024-07-01,North America,Trade Agreement,High,Machinery,0.48,0.77,0,1,0.17
NEWS_314,2022-08-14,Europe,Natural Calamity,High,Chemicals,0.78,-0.07,1,1,-0.23
NEWS_315,2023-10-16,Global,Trade Agreement,Low,Engineering,0.86,0.64,1,0,-0.9
NEWS_316,2021-03-22,Asia,War Alert,Medium,Pharmaceuticals,0.84,0.37,1,0,0.74
NEWS_317,2021-05-13,Europe,Supply Chain Shock,Medium,Medical Devices,-0.21,0.5,1,1,0.26
NEWS_318,2021-04-03,Asia,Supply Chain Shock,Medium,Chemicals,-0.81,0.81,0,0,0.8
NEWS_319,2021-08-22,Middle East,Supply Chain Shock,High,Pharmaceuticals,0.97,0.45,1,0,-0.37
NEWS_320,2023-02-22,Europe,Natural Calamity,High,Electronics,-0.95,0.93,1,1,-0.93
NEWS_321,2024-07-04,Asia,Natural Calamity,Medium,Auto Parts,0.97,0.5,0,1,-0.35
NEWS_322,2022-05-18,Middle East,Natural Calamity,Low,Electronics,0.32,0.52,1,0,-0.87
NEWS_323,2024-12-09,Global,Natural Calamity,Low,Solar,-0.09,0.27,1,0,0.7
NEWS_324,2021-09-20,Asia,War Alert,Medium,Machinery,0.31,-0.26,0,1,-0.03
NEWS_325,2023-08-07,Europe,Tariff Update,High,Machinery,-0.35,-0.05,0,0,0.9
NEWS_326,2022-02-18,Global,War Alert,Low,Machinery,-0.9,0.6,0,1,-1.0
NEWS_327,2022-04-19,Asia,Stock Crash,High,IT Software,-0.9,-0.2,0,0,0.17
NEWS_328,2023-02-11,North America,War Alert,High,Auto Parts,-0.86,0.73,1,0,0.03
NEWS_329,2024-10-02,Middle East,Stock Crash,Low,Medical Devices,-0.6,0.72,0,0,0.55
NEWS_330,2022-07-08,Asia,Tariff Update,Medium,Engineering,0.59,-0.59,0,0,0.04
NEWS_331,2021-07-10,Global,Supply Chain Shock,High,Machinery,0.81,-0.72,0,0,-0.78
NEWS_332,2021-01-05,Middle East,Supply Chain Shock,Medium,IT Software,-0.98,-0.28,0,1,0.4
NEWS_333,2023-07-27,North America,Natural Calamity,High,Machinery,-0.65,-0.25,1,0,0.74
NEWS_334,2021-09-08,Global,Tariff Update,High,Solar,0.66,-0.84,1,0,0.18
NEWS_335,2023-01-10,North America,Trade Agreement,High,Pharmaceuticals,-0.96,0.31,1,1,-0.47
NEWS_336,2022-05-30,Europe,Trade Agreement,High,IT Software,0.15,-0.35,1,1,0.88
NEWS_337,2022-09-30,Middle East,Stock Crash,High,Electronics,0.02,-0.79,0,1,-0.45
NEWS_338,2024-04-29,North America,Stock Crash,Low,Solar,0.5,-0.97,1,0,0.32
NEWS_339,2023-12-25,North America,Trade Agreement,High,Medical Devices,0.44,0.63,0,1,0.37
NEWS_340,2024-04-05,Middle East,Supply Chain Shock,High,Medical Devices,0.6,-0.6,1,0,0.49
NEWS_341,2025-02-07,Asia,Supply Chain Shock,High,Electronics,-0.09,0.91,0,0,-0.89
NEWS_342,2022-11-27,Asia,War Alert,Medium,Medical Devices,0.88,-0.74,0,1,-0.54
NEWS_343,2023-06-05,Europe,Stock Crash,Medium,IT Software,-0.53,-0.33,0,0,0.41
NEWS_344,2024-05-22,North America,Supply Chain Shock,High,Textiles,0.58,-0.87,0,1,0.47
NEWS_345,2022-01-22,Asia,Natural Calamity,Medium,Chemicals,-0.07,0.85,0,1,0.85
NEWS_346,2023-06-29,Europe,Natural Calamity,High,IT Software,0.18,0.45,1,0,-0.05
NEWS_347,2025-02-08,Asia,Tariff Update,Low,Medical Devices,0.64,-0.57,1,0,0.36
NEWS_348,2024-05-28,Global,Supply Chain Shock,Medium,Chemicals,0.21,-0.83,0,0,0.57
NEWS_349,2021-02-21,Europe,Supply Chain Shock,High,Electronics,0.52,0.3,0,0,-0.02
NEWS_350,2023-01-20,Middle East,Supply Chain Shock,Low,Machinery,0.53,0.32,0,0,0.11
NEWS_351,2022-05-12,Europe,War Alert,Low,Auto Parts,0.87,0.15,0,0,0.06
NEWS_352,2024-12-03,Asia,Trade Agreement,Medium,Machinery,-0.39,0.41,0,0,0.57
NEWS_353,2024-01-17,Asia,Tariff Update,Medium,Textiles,0.71,0.69,1,1,-0.77
NEWS_354,2021-12-19,Europe,Natural Calamity,High,Textiles,0.9,-0.8,1,0,-0.34
NEWS_355,2023-02-06,Global,Trade Agreement,High,Medical Devices,-0.61,0.45,0,0,0.14
NEWS_356,2023-02-04,Global,Natural Calamity,High,Medical Devices,0.89,0.7,0,0,-0.81
NEWS_357,2022-09-10,Global,Stock Crash,Low,Pharmaceuticals,-0.53,-0.44,1,1,-0.97
NEWS_358,2021-05-13,Middle East,War Alert,Low,Electronics,-0.24,-0.66,0,0,-0.68
NEWS_359,2022-11-12,Middle East,Natural Calamity,Medium,Chemicals,0.72,0.3,1,1,0.88
NEWS_360,2024-09-16,North America,Trade Agreement,Medium,Solar,0.33,-0.21,0,1,-0.72
NEWS_361,2024-08-13,Asia,War Alert,High,IT Software,-0.7,-0.57,0,1,-0.48
NEWS_362,2025-01-11,Middle East,Stock Crash,High,Solar,-0.07,-0.5,0,1,-0.8
NEWS_363,2023-10-30,North America,Natural Calamity,High,Chemicals,0.17,-0.82,0,1,-0.65
NEWS_364,2021-01-08,Middle East,Natural Calamity,Medium,Chemicals,-0.86,0.36,0,1,-0.61
NEWS_365,2022-08-23,Middle East,Trade Agreement,High,Machinery,0.97,0.3,1,0,0.98
NEWS_366,2025-01-12,Middle East,Tariff Update,High,Chemicals,0.61,-0.09,1,0,-0.26
NEWS_367,2024-04-27,Asia,Trade Agreement,Medium,Pharmaceuticals,0.04,0.77,0,0,-0.98
NEWS_368,2021-05-27,North America,Tariff Update,Medium,Machinery,-0.92,0.38,1,0,0.5
NEWS_369,2023-04-02,Global,Stock Crash,High,Textiles,-0.3,-0.52,1,1,-0.65
NEWS_370,2022-09-12,Europe,Trade Agreement,Medium,IT Software,-0.1,0.8,1,0,-0.59
NEWS_371,2022-12-04,Asia,Stock Crash,Medium,Textiles,-0.58,-0.05,0,0,0.29
NEWS_372,2024-02-21,Global,Trade Agreement,Medium,Machinery,0.61,0.89,0,1,0.74
NEWS_373,2024-12-20,Europe,Natural Calamity,Medium,Auto Parts,-0.89,0.8,1,1,0.82
NEWS_374,2023-04-16,Asia,Tariff Update,Medium,Engineering,-0.21,0.7,0,1,-0.22
NEWS_375,2024-10-29,North America,Tariff Update,Low,Engineering,-0.84,-0.28,0,1,-0.88
NEWS_376,2022-03-22,Asia,Stock Crash,Medium,Medical Devices,0.46,-0.29,1,1,0.16
NEWS_377,2022-01-13,Global,Tariff Update,Low,Electronics,-0.23,-0.48,1,0,0.96
NEWS_378,2023-11-11,Asia,Stock Crash,High,Chemicals,-0.93,0.52,1,0,-0.48
NEWS_379,2024-08-07,Asia,Tariff Update,Low,Machinery,-0.3,0.39,0,0,-0.67
NEWS_380,2023-01-09,North America,Tariff Update,Medium,Solar,-0.98,0.08,1,1,0.52
NEWS_381,2024-08-11,Europe,Natural Calamity,High,Medical Devices,-0.71,0.86,1,1,-0.46
NEWS_382,2022-10-28,Middle East,Supply Chain Shock,High,Textiles,-0.44,-0.8,1,0,0.75
NEWS_383,2021-09-05,Middle East,Supply Chain Shock,Low,Medical Devices,0.16,-0.84,0,1,-0.1
NEWS_384,2023-04-11,Global,War Alert,Low,IT Software,-0.15,-0.14,0,0,-0.77
NEWS_385,2022-04-29,Middle East,Tariff Update,High,Solar,-0.08,0.07,0,0,0.01
NEWS_386,2021-12-16,Europe,Stock Crash,Medium,Machinery,0.26,0.3,0,0,0.11
NEWS_387,2023-03-11,Middle East,Supply Chain Shock,High,Electronics,0.85,-0.95,0,0,-0.6
NEWS_388,2022-05-14,Europe,Natural Calamity,Low,Auto Parts,0.18,-0.82,0,0,-0.52
NEWS_389,2023-10-18,North America,War Alert,Medium,Engineering,0.04,0.57,1,0,-0.53
NEWS_390,2024-04-18,North America,Tariff Update,High,IT Software,-0.52,-0.95,1,1,0.45
NEWS_391,2024-11-28,Asia,Tariff Update,Medium,Solar,-0.69,0.66,0,1,0.6
NEWS_392,2023-10-31,Middle East,Supply Chain Shock,High,Machinery,-0.97,0.61,0,1,-0.1
NEWS_393,2021-01-01,Middle East,Natural Calamity,High,Chemicals,0.2,-0.68,1,1,0.35
NEWS_394,2021-08-22,Asia,Stock Crash,Low,Medical Devices,-0.3,0.98,1,1,0.76
NEWS_395,2022-05-05,Middle East,Supply Chain Shock,Medium,Auto Parts,0.79,-0.22,1,1,0.99
NEWS_396,2024-04-22,Middle East,Stock Crash,High,Solar,0.09,-0.09,1,0,-0.15
NEWS_397,2022-06-19,Middle East,Trade Agreement,Medium,Medical Devices,0.06,-0.1,0,1,-0.59
NEWS_398,2021-12-19,Global,Tariff Update,High,Electronics,-0.33,-0.18,1,1,0.9
NEWS_399,2022-04-24,Global,Supply Chain Shock,Medium,IT Software,-0.8,-0.75,1,1,0.84
NEWS_400,2022-08-07,Europe,Natural Calamity,High,Pharmaceuticals,0.34,0.61,0,0,0.09
NEWS_401,2024-07-08,Asia,Supply Chain Shock,Low,Medical Devices,-0.16,-0.52,0,0,0.24
NEWS_402,2021-08-21,Asia,Supply Chain Shock,High,Textiles,-0.32,-0.14,0,0,0.34
NEWS_403,2023-05-04,North America,Tariff Update,High,Solar,-0.43,-0.58,0,1,-0.41
NEWS_404,2023-12-14,Europe,Natural Calamity,Medium,Solar,-0.02,-0.97,0,0,0.49
NEWS_405,2021-09-05,Europe,Stock Crash,Medium,Electronics,0.54,-0.36,0,0,-0.37
NEWS_406,2023-12-03,Asia,Stock Crash,High,Engineering,-0.68,0.99,0,1,0.0
NEWS_407,2021-06-23,North America,War Alert,Low,Solar,-0.11,-0.09,1,1,0.05
NEWS_408,2023-12-25,North America,Natural Calamity,High,Engineering,0.85,-0.17,0,1,-0.84
NEWS_409,2021-07-19,Middle East,Stock Crash,Low,Medical Devices,-0.04,-0.62,0,1,0.78
NEWS_410,2021-05-27,Global,Supply Chain Shock,Low,Pharmaceuticals,0.38,-0.26,1,1,0.89
NEWS_411,2022-11-28,Asia,War Alert,High,Solar,-0.39,0.18,0,1,0.89
NEWS_412,2024-09-08,Global,War Alert,Low,Chemicals,0.52,-0.43,1,1,-0.23
NEWS_413,2023-09-10,North America,Tariff Update,Medium,Electronics,0.69,-0.23,0,1,-0.63
NEWS_414,2023-03-18,Middle East,Natural Calamity,High,IT Software,0.96,0.41,0,1,-0.18
NEWS_415,2023-01-31,Europe,Stock Crash,Medium,Textiles,0.8,-0.99,0,1,0.42
NEWS_416,2021-05-10,Global,Stock Crash,Medium,Auto Parts,0.59,0.96,1,0,0.87
NEWS_417,2022-06-29,Middle East,Stock Crash,High,Electronics,0.63,-0.59,1,1,-0.54
NEWS_418,2023-04-17,Global,Supply Chain Shock,High,Textiles,-0.78,0.24,0,1,0.73
NEWS_419,2022-08-24,Global,Natural Calamity,High,Chemicals,0.17,0.45,0,0,-0.18
NEWS_420,2021-06-03,Asia,Trade Agreement,Low,Auto Parts,0.01,0.23,0,0,0.64
NEWS_421,2022-05-12,Europe,War Alert,High,Engineering,0.19,0.29,0,1,-0.38
NEWS_422,2025-01-17,North America,Supply Chain Shock,Medium,Medical Devices,-0.39,-0.02,0,1,-0.45
NEWS_423,2022-05-13,Global,Trade Agreement,High,Pharmaceuticals,0.42,0.01,1,0,0.75
NEWS_424,2023-01-28,North America,Natural Calamity,High,Medical Devices,0.56,0.83,0,1,-0.36
NEWS_425,2024-09-05,North America,Supply Chain Shock,Low,Medical Devices,-0.19,0.59,0,1,1.0
NEWS_426,2022-11-30,Asia,War Alert,Medium,Medical Devices,0.6,-0.24,0,1,-0.22
NEWS_427,2021-07-07,Europe,Stock Crash,Medium,Machinery,0.92,0.58,1,1,0.46
NEWS_428,2023-03-04,Asia,Stock Crash,High,Medical Devices,-0.77,-0.6,1,1,-0.5
NEWS_429,2023-10-11,Europe,Stock Crash,High,Pharmaceuticals,-0.34,-0.93,0,1,0.73
NEWS_430,2022-12-10,Middle East,Supply Chain Shock,High,Electronics,0.52,-0.61,1,1,0.05
NEWS_431,2024-01-11,Asia,Trade Agreement,Low,Textiles,0.84,0.47,0,1,-0.59
NEWS_432,2023-05-03,Asia,Stock Crash,Low,Electronics,0.24,0.21,0,1,-0.76
NEWS_433,2022-01-24,Global,Supply Chain Shock,High,Machinery,0.5,0.23,0,1,-0.4
NEWS_434,2023-08-07,Europe,Trade Agreement,Medium,Engineering,0.33,-0.49,1,0,0.33
NEWS_435,2023-04-27,Middle East,Supply Chain Shock,Medium,Textiles,-0.14,0.35,0,1,-0.47
NEWS_436,2021-07-07,Middle East,Supply Chain Shock,High,IT Software,-0.75,-0.24,1,1,0.8
NEWS_437,2021-08-22,Asia,Supply Chain Shock,Medium,Pharmaceuticals,-0.48,0.94,0,1,-0.54
NEWS_438,2021-12-01,Europe,War Alert,High,Chemicals,-0.03,0.5,0,0,-0.52
NEWS_439,2022-12-07,Asia,Supply Chain Shock,Medium,Machinery,-0.79,-0.75,1,1,-0.62
NEWS_440,2024-12-13,Global,Supply Chain Shock,Low,Pharmaceuticals,-0.79,-0.06,1,1,0.58
NEWS_441,2022-09-28,Middle East,Natural Calamity,Low,Solar,-0.32,-0.74,1,1,-0.85
NEWS_442,2021-06-20,North America,Tariff Update,High,Medical Devices,-0.81,0.27,1,0,0.13
NEWS_443,2024-06-10,Middle East,Stock Crash,Medium,Electronics,0.78,0.07,1,0,0.37
NEWS_444,2022-08-20,Asia,Tariff Update,Medium,Solar,0.25,0.69,1,1,-0.61
NEWS_445,2024-08-02,Asia,Supply Chain Shock,Medium,Engineering,0.13,0.97,1,1,0.59
NEWS_446,2023-05-09,Europe,Natural Calamity,High,Chemicals,-0.07,-0.83,1,0,-0.83
NEWS_447,2022-03-27,North America,Supply Chain Shock,High,Chemicals,0.38,0.03,0,0,-0.04
NEWS_448,2022-06-02,North America,Supply Chain Shock,Low,Electronics,-0.67,0.37,1,0,0.97
NEWS_449,2024-08-20,Asia,War Alert,Medium,Solar,-0.18,0.31,0,1,-0.4
NEWS_450,2024-11-29,North America,Tariff Update,Low,IT Software,-0.79,-0.48,1,1,0.69
NEWS_451,2021-04-29,North America,Trade Agreement,Low,Auto Parts,-0.86,0.69,1,1,-0.75
NEWS_452,2024-07-08,Asia,Natural Calamity,Medium,IT Software,0.94,0.48,1,0,-0.86
NEWS_453,2024-05-15,Middle East,Trade Agreement,Low,IT Software,-0.09,-0.79,0,0,-0.53
NEWS_454,2023-09-14,Global,Supply Chain Shock,Low,Electronics,-0.31,-0.69,0,0,0.52
NEWS_455,2021-04-05,Europe,Stock Crash,Low,Textiles,-0.27,0.38,1,0,0.63
NEWS_456,2024-03-07,North America,Stock Crash,High,Electronics,0.31,-0.71,1,1,0.47
NEWS_457,2022-08-08,Global,Trade Agreement,Medium,IT Software,0.33,-0.58,0,1,0.8
NEWS_458,2024-07-05,North America,Supply Chain Shock,High,Medical Devices,0.76,-0.95,1,1,-0.44
NEWS_459,2024-04-21,Asia,Trade Agreement,Low,Chemicals,-0.76,0.48,1,0,-0.06
NEWS_460,2022-06-23,Middle East,Trade Agreement,Low,Electronics,-0.74,0.99,0,0,0.52
NEWS_461,2024-09-03,Global,Tariff Update,Low,IT Software,-0.58,-0.9,0,0,0.56
NEWS_462,2021-03-24,Global,War Alert,Low,IT Software,-0.54,0.55,0,1,-0.39
NEWS_463,2022-07-04,Middle East,Trade Agreement,Low,Machinery,-0.19,-0.49,1,1,-0.6
NEWS_464,2021-12-18,Middle East,Tariff Update,Medium,Auto Parts,0.1,-0.3,1,0,-0.89
NEWS_465,2021-07-06,Europe,Supply Chain Shock,Medium,Pharmaceuticals,0.68,0.92,0,0,-0.14
NEWS_466,2021-08-30,Middle East,Natural Calamity,High,Medical Devices,0.33,-0.35,1,0,-0.6
NEWS_467,2024-07-08,Middle East,Stock Crash,Medium,Pharmaceuticals,-0.74,0.49,0,0,-0.62
NEWS_468,2024-08-16,Global,Tariff Update,High,Machinery,0.92,0.1,1,0,-0.21
NEWS_469,2022-12-25,Global,War Alert,High,Solar,-0.93,0.5,1,1,0.76
NEWS_470,2023-04-01,Middle East,Trade Agreement,Medium,Medical Devices,0.34,-0.88,0,1,0.82
NEWS_471,2024-01-18,Europe,Trade Agreement,Low,Machinery,0.79,0.45,1,0,-0.65
NEWS_472,2021-08-15,North America,Tariff Update,High,Solar,-0.64,-0.4,1,1,0.88
NEWS_473,2022-11-14,Asia,Stock Crash,High,Textiles,0.81,-0.4,1,0,-0.55
NEWS_474,2022-07-10,Asia,Supply Chain Shock,Medium,Machinery,0.26,0.97,1,1,0.19
NEWS_475,2023-11-17,North America,Trade Agreement,Low,Auto Parts,-0.96,0.59,1,1,0.68
NEWS_476,2024-05-07,North America,Supply Chain Shock,Low,Electronics,0.97,0.58,1,1,0.2
NEWS_477,2022-02-14,Europe,Stock Crash,Medium,Auto Parts,0.84,0.67,1,0,0.92
NEWS_478,2023-02-15,Asia,Stock Crash,High,Electronics,0.17,0.3,0,0,0.69
NEWS_479,2023-11-26,Global,War Alert,High,Machinery,-0.94,-0.93,1,0,0.21
NEWS_480,2021-04-08,Middle East,Tariff Update,Medium,Auto Parts,-0.87,-0.66,1,0,-0.13
NEWS_481,2023-05-01,North America,Stock Crash,Medium,Chemicals,-0.5,-0.96,1,0,-0.37
NEWS_482,2021-05-21,North America,War Alert,Low,Electronics,-0.88,0.25,1,1,0.98
NEWS_483,2021-07-08,North America,Supply Chain Shock,Medium,Auto Parts,-0.87,-0.85,0,1,-0.1
NEWS_484,2024-03-13,Middle East,Natural Calamity,High,Solar,0.57,0.64,1,1,-0.9
NEWS_485,2022-05-09,Middle East,Tariff Update,Low,Pharmaceuticals,-0.96,0.4,0,1,0.8
NEWS_486,2022-09-13,Asia,Tariff Update,High,Medical Devices,-0.88,-0.54,1,1,0.13
NEWS_487,2023-09-13,Global,Trade Agreement,High,Electronics,-0.77,0.45,0,0,0.44
NEWS_488,2023-09-27,Global,Supply Chain Shock,Medium,Chemicals,0.88,-0.72,1,0,-0.01
NEWS_489,2022-06-23,Asia,Supply Chain Shock,Medium,Solar,0.4,-0.19,1,0,-0.48
NEWS_490,2023-12-15,Global,Stock Crash,High,Solar,0.85,0.42,1,1,0.13
NEWS_491,2024-10-01,Asia,Trade Agreement,High,IT Software,0.52,-0.32,1,0,-0.49
NEWS_492,2021-08-24,Europe,War Alert,Low,Medical Devices,0.44,0.62,0,0,-0.93
NEWS_493,2024-04-11,North America,Stock Crash,Medium,Medical Devices,-0.11,0.46,0,0,-0.92
NEWS_494,2023-04-16,Global,Trade Agreement,Low,Chemicals,0.58,0.19,0,1,-0.07
NEWS_495,2022-10-19,Middle East,Trade Agreement,High,Solar,0.71,-0.29,1,1,-0.69
NEWS_496,2021-09-21,Global,War Alert,Medium,IT Software,-0.19,-0.1,0,1,0.32
NEWS_497,2021-11-22,North America,Tariff Update,Medium,Textiles,0.44,-0.15,0,1,-0.5
NEWS_498,2023-06-10,Asia,War Alert,Medium,Chemicals,-0.97,0.66,0,1,-0.21
NEWS_499,2021-01-17,Europe,Natural Calamity,Medium,IT Software,0.06,-0.63,1,0,-0.11
NEWS_500,2022-07-26,Global,War Alert,Low,IT Software,-0.39,0.19,1,0,-0.51
NEWS_501,2022-01-10,Middle East,War Alert,Medium,Textiles,0.59,-0.82,1,0,0.98
NEWS_502,2021-11-13,Middle East,Natural Calamity,Low,Machinery,0.44,0.04,1,0,0.8
NEWS_503,2022-03-01,Middle East,Natural Calamity,Low,Engineering,0.98,-0.79,1,0,0.7
NEWS_504,2022-03-26,Asia,Tariff Update,Medium,Electronics,-0.84,0.26,0,0,-0.05
NEWS_505,2025-01-05,North America,Tariff Update,Low,Medical Devices,0.68,-0.76,0,1,0.9
NEWS_506,2024-07-12,Global,Supply Chain Shock,Low,Medical Devices,0.11,-0.5,0,1,0.64
NEWS_507,2021-01-06,Global,Stock Crash,Medium,IT Software,-0.44,-0.9,1,1,-0.29
NEWS_508,2021-04-13,Asia,Supply Chain Shock,Medium,Textiles,-0.28,0.9,1,1,0.3
NEWS_509,2022-07-05,Europe,Tariff Update,High,Engineering,0.37,-0.7,1,0,-0.25
NEWS_510,2023-12-31,Middle East,Stock Crash,Low,Machinery,0.84,0.38,1,1,-0.31
NEWS_511,2024-08-22,Asia,Natural Calamity,Low,Chemicals,0.22,-0.23,1,1,-0.23
NEWS_512,2021-10-07,Asia,Trade Agreement,High,Pharmaceuticals,0.25,1.0,0,1,-0.79
NEWS_513,2022-09-08,North America,Stock Crash,High,IT Software,0.1,-0.72,0,0,-0.9
NEWS_514,2021-09-25,North America,Tariff Update,Medium,IT Software,0.99,-0.47,1,1,0.96
NEWS_515,2023-10-28,Global,Tariff Update,Medium,Medical Devices,0.8,-0.84,1,0,-0.29
NEWS_516,2024-07-04,Europe,Tariff Update,Low,Engineering,-0.87,-0.37,1,0,-0.45
NEWS_517,2021-05-12,Global,Supply Chain Shock,Low,IT Software,-0.06,-0.27,1,1,-0.97
NEWS_518,2024-02-29,Global,Supply Chain Shock,Low,Engineering,0.57,0.12,1,0,-0.04
NEWS_519,2024-05-03,Asia,War Alert,High,Electronics,-0.56,0.6,0,0,-0.61
NEWS_520,2023-03-08,Europe,War Alert,Medium,Machinery,0.62,-0.6,1,0,-0.99
NEWS_521,2022-03-18,North America,Supply Chain Shock,Medium,Chemicals,-0.6,-0.74,0,0,0.17
NEWS_522,2022-10-12,Europe,War Alert,Low,IT Software,-0.1,-0.82,1,1,-0.09
NEWS_523,2021-04-06,Middle East,Tariff Update,Medium,Textiles,0.82,-0.84,1,0,0.05
NEWS_524,2024-10-26,Middle East,Supply Chain Shock,High,Medical Devices,0.85,0.91,1,1,0.95
NEWS_525,2024-08-13,Asia,Tariff Update,High,IT Software,-0.83,0.93,0,0,-0.53
NEWS_526,2022-03-10,Middle East,Trade Agreement,Low,Machinery,0.85,-0.4,0,0,-0.86
NEWS_527,2024-09-14,Asia,Stock Crash,Low,Pharmaceuticals,-0.36,-0.59,0,0,-1.0
NEWS_528,2024-04-13,North America,Tariff Update,Medium,Solar,-0.71,0.4,0,1,-0.52
NEWS_529,2024-11-15,Europe,Trade Agreement,High,Machinery,-0.81,0.46,0,0,0.77
NEWS_530,2023-02-11,North America,War Alert,Low,Medical Devices,0.58,0.2,0,1,-0.08
NEWS_531,2021-11-26,Asia,Tariff Update,Low,Chemicals,-0.76,0.72,1,0,-0.64
NEWS_532,2021-05-18,Asia,Natural Calamity,Low,Machinery,-0.21,0.92,0,1,0.68
NEWS_533,2022-03-24,North America,Trade Agreement,Medium,Engineering,-0.91,0.72,1,0,-0.91
NEWS_534,2024-10-29,Europe,Supply Chain Shock,Medium,Engineering,-0.69,0.37,0,1,0.4
NEWS_535,2022-08-04,North America,Stock Crash,Medium,Medical Devices,0.65,0.31,0,1,0.21
NEWS_536,2021-09-15,North America,Stock Crash,High,Chemicals,0.08,-0.75,1,0,-0.71
NEWS_537,2023-09-20,North America,Stock Crash,Medium,Textiles,0.89,0.11,0,1,0.14
